aoa,cl,cd
20.4162,0.907692,0.02299413
19.5291,1.01764,0.0
18.4253,1.24403,0.0
17.3725,1.25896,0.0
16.4434,1.21485,0.0
15.3552,1.1855,0.0
14.2961,1.12004,0.0
13.3002,1.04962,0.0
12.1137,1.00874,0.02883672
10.3759,0.869366,0.02100971
8.18656,0.711829,0.01580944
6.18592,0.531098,0.01101431
4.99228,0.440671,0.00868092
3.57352,0.355132,0.00479682
3.05476,0.28765,0.00483503
2.01823,0.172389,0.00497711
0.982477,0.075185,0.00491097
-0.024357,-0.05832,0.00481967
-0.867507,-0.147379,0.00489828
-2.03521,-0.26619,0.00487857
-3.1402,-0.398261,0.00513708
-3.69128,-0.442876,0.00716832
-4.14403,-0.464386,0.00830809
-5.01939,-0.530523,0.01039067
-6.18809,-0.631407,0.0124589
-7.2904,-0.700953,0.01455372
-8.26589,-0.791988,0.01760886
-10.2806,-0.946101,0.0
-12.2951,-1.07555,0.0
