cl,cd
1.22832,0.0256636
1.08197,0.0182582
0.895359,0.0137635
0.734088,0.0111398
0.643014,0.00998203
0.558364,0.00817234
0.548909,0.00620057
0.502631,0.00448865
0.389001,0.00448633
0.272136,0.00443504
0.145616,0.00449766
0.070334,0.00438198
-0.032224,0.00454295
-0.102858,0.00628661
-0.131793,0.00752562
-0.228039,0.00843748
-0.443022,0.00964161
-0.65499,0.0120541
-0.851037,0.0148924
-0.979785,0.0191525
