aoa,cl,cd
17.3249,1.59965,0.0
16.296,1.64084,0.0
15.2987,1.66391,0.0
14.333,1.66062,0.0
13.1738,1.63259,0.0
12.2717,1.58312,0.0
11.2727,1.53198,0.0
10.2734,1.44455,0.0138864
9.11265,1.37029,0.0128275
8.20943,1.23664,0.01116759
6.40277,1.05836,0.00942432
5.11192,0.964202,0.00814055
4.1758,0.871711,0.00670819
3.01348,0.751125,0.00581706
2.33536,0.645437,0.00546895
0.94648,0.529714,0.00525074
-0.054956,0.392584,0.00496404
-0.798066,0.293436,0.00511266
-2.18777,0.157825,0.00554467
-2.99577,0.040476,0.00624994
-4.3862,-0.067147,0.00656602
-6.06755,-0.316807,0.00725018
-8.2998,-0.565073,0.0080778
-12.2163,-1.03527,0.0
