cl,cm
1.2559,-0.065103
1.16585,-0.063912
1.00673,-0.067255
0.773758,-0.06571475
0.542516,-0.064993
0.30338,-0.06550275
0.085219,-0.064776
-0.153671,-0.06283175
-0.376402,-0.065379
