aoa,cl,cd
12.1621,0.764165,0.0
11.0055,0.790145,0.0
10.0092,0.814509,0.0
8.85241,0.829114,0.0
7.95317,0.819327,0.0
6.95849,0.773742,0.0
5.869,0.671193,0.00833344
4.97227,0.565377,0.00740681
4.0109,0.464419,0.00672372
2.92157,0.335761,0.00635626
1.7992,0.226605,0.00613616
0.901906,0.11419,0.00522144
0.133696,-0.014513,0.00422854
-1.1184,-0.113988,0.00459513
-2.11293,-0.223225,0.00607981
-3.04337,-0.329218,0.00628655
-3.97383,-0.440119,0.00652743
-7.05801,-0.720864,0.0
-8.24766,-0.815604,0.0
-9.14988,-0.83208,0.0
-10.4086,-0.7981,0.0
-11.1188,-0.780308,0.0
-12.0554,-0.744623,0.0
