aoa,cl,cd
18.0512,-0.235529,0.0
17.1821,-0.226901,0.0
16.2792,-0.230165,0.0
15.1831,-0.233015,0.0
14.0525,-0.253908,0.0
13.1154,-0.274393,0.0
12.2759,-0.287908,0.0
11.0835,-0.289933,0.0
10.1491,-0.290735,0.0
9.05295,-0.296863,0.0
8.05404,-0.298893,0.0
6.89444,-0.29846,0.0
5.99259,-0.29803,0.0
4.12499,-0.293893,0.0
2.06435,-0.289753,0.0
0.068953,-0.280285,0.0
-2.18426,-0.274503,0.0
-4.08271,-0.265448,0.0
-6.20498,-0.244505,0.0
-8.03651,-0.215782,0.0
-10.2872,-0.19525,0.0
-12.312,-0.170626,0.0
-14.4005,-0.140674,0.0
-16.4229,-0.096383,0.0
-16.3559,-0.071384,0.0
