aoa,cl,cd
18.2612,0.840782,0.01606833
17.4978,0.916307,0.01880292
16.4753,0.959061,0.02035095
15.3216,0.965749,0.02059311
14.2668,1.00851,0.0
13.3699,1.02174,0.0
12.1842,1.03336,0.0
11.1589,1.04824,0.0
10.132,1.04343,0.0
9.23143,1.01564,0.0
8.10481,0.971466,0.02080011
7.00574,0.873123,0.01723933
5.97107,0.779681,0.01398369
4.22149,0.58287,0.01066206
3.0567,0.474616,0.00990896
1.89235,0.374551,0.0092923
1.17655,0.262941,0.00882512
0.011578,0.159556,0.00863754
-0.897657,0.042997,0.00877007
-4.13781,-0.273914,0.01022804
-6.11519,-0.467757,0.01347664
-7.15249,-0.566344,0.02012382
-8.189,-0.653442,0.0
