cl,cm
1.37123,-0.0535125
1.24259,-0.05607925
1.06732,-0.0550035
0.867828,-0.0564045
0.684377,-0.055745
0.452551,-0.0555365
0.238366,-0.0520355
-0.029114,-0.05144675
-0.027503,-0.0514455
-0.238687,-0.05162775
-0.453209,-0.0567315
-0.66779,-0.05691775
