cl,cm
1.3212,-0.02015823
1.22265,-0.02017525
1.11117,-0.01978408
0.922103,-0.0206376
0.703891,-0.0202648
0.475914,-0.02194648
0.26729,-0.01869768
0.045667,-0.01709298
-0.164694,-0.01795035
-0.391297,-0.01798913
-0.603386,-0.01679285
-0.826881,-0.01888545
-1.02613,-0.01891965
