aoa,cl,cd
14.1585,1.00683,0.00992163
13.3027,1.12389,0.01190662
12.1868,1.12481,0.0119338
11.0835,1.1667,0.01508004
10.2481,1.14772,0.01295852
9.17842,1.09448,0.0110377
8.09282,0.990425,0.0097384
5.98727,0.788795,0.00788541
3.9712,0.567403,0.00654991
2.88984,0.478065,0.0064354
2.02288,0.359057,0.00604705
1.06312,0.24995,0.00439035
1.09506,0.249927,0.00438996
-0.058358,0.134402,0.00324557
-1.11251,0.030272,0.00509933
-2.0449,-0.093613,0.00528802
-2.90892,-0.202798,0.00554035
-4.02908,-0.313449,0.0062244
-5.018,-0.412726,0.00667597
-6.20417,-0.5299,0.00725829
-6.90844,-0.639198,0.00868438
-8.21277,-0.723547,0.00967706
-9.09536,-0.680396,0.00916923
