cl,cm
1.32588,-0.06372825
1.18621,-0.06455725
1.04493,-0.065795
0.852346,-0.062952
0.683736,-0.06705175
0.454198,-0.06666325
0.24393,-0.06545575
0.035252,-0.06547375
-0.205523,-0.0646775
-0.425434,-0.0638795
-0.638963,-0.06961725
