aoa,cl,cd
14.2705,0.669562,0.00818802
13.0202,0.700789,0.00847488
12.1224,0.741842,0.008852
11.0963,0.818991,0.00956072
10.0701,1.00276,0.0
8.97998,0.953613,0.0
8.05016,0.858519,0.00992384
6.12607,0.660099,0.00810109
4.0732,0.448509,0.00671219
3.14282,0.338587,0.00614393
1.98773,0.215529,0.00595364
0.639958,0.107233,0.00396828
0.672047,0.107232,0.00396826
0.447358,0.061274,0.00339934
-0.13036,-0.001094,0.00321131
-0.483439,-0.04377,0.00326776
-0.900732,-0.093014,0.00365219
-2.05638,-0.206281,0.00553657
-3.11584,-0.301502,0.00593279
-4.14343,-0.434507,0.00651183
-6.23104,-0.666078,0.00785747
-8.09423,-0.859921,0.01307081
-10.1174,-0.835273,0.01240791
-11.1452,-0.836914,0.01245205
-12.2368,-0.741613,0.00988896
-14.2923,-0.672593,0.00803269
