aoa,cl,cd
20.2733,1.01074,0.01275106
18.0944,1.05659,0.01343581
17.1319,1.14012,0.01499091
16.1706,1.16632,0.01547868
15.7533,1.21382,0.0
15.0789,1.30554,0.0
14.0867,1.2875,0.0
12.104,1.17774,0.01569129
9.89851,1.0205,0.01284126
7.9821,0.83053,0.01112326
5.77794,0.640589,0.0098671
3.8616,0.473595,0.00899042
-0.097132,0.087293,0.00802789
-2.33213,-0.097625,0.00788512
-4.1513,-0.271072,0.00796521
-6.35319,-0.47885,0.0083115
-8.13925,-0.68007,0.00972313
-10.2453,-0.855064,0.01173984
-12.0639,-1.01205,0.0148647
-14.2666,-1.12645,0.0
-16.119,-1.17215,0.0
-16.9221,-0.982324,0.01427299
-17.4658,-0.961025,0.01384903
-18.3933,-0.921711,0.01306647
-20.5029,-0.877428,0.012185
