cl,cm
1.35454,-0.039528
1.22935,-0.0395505
1.15067,-0.04161125
0.951528,-0.04369475
0.73791,-0.040458
0.53059,-0.040086
0.3087,-0.04012625
0.085132,-0.037708
-0.13217,-0.040206
-0.354351,-0.039016
-0.565374,-0.039054
-0.755149,-0.01324963
