cl,cd
0.889758,0.00957017
0.692543,0.0079191
0.469353,0.00683743
0.353664,0.00621445
0.247531,0.0059508
0.183196,0.00568796
0.135054,0.00421596
0.085161,0.00408394
0.025581,0.00411514
-0.024346,0.00413024
-0.087166,0.00407961
-0.133998,0.00546838
-0.198488,0.00594115
-0.303288,0.00638045
-0.411337,0.00662356
-0.625983,0.00800997
-0.86016,0.00990424
