aoa,cl,cd
14.0717,0.744718,0.0
12.9398,0.775942,0.0
12.1313,0.813748,0.0
11.032,0.843318,0.0
9.93303,0.851506,0.0
8.89888,0.856406,0.0
8.12374,0.811986,0.0
7.09038,0.752769,0.0
5.99286,0.660684,0.0
5.02496,0.540676,0.00745517
4.08944,0.432196,0.0065098
3.154,0.335238,0.0059198
2.05744,0.225155,0.00549686
1.63824,0.182442,0.0054724
0.574132,0.087175,0.0043173
-0.843877,-0.090191,0.00461822
-1.48842,-0.157506,0.00551273
-3.09956,-0.313443,0.00582985
-3.93687,-0.42341,0.00637011
-4.90299,-0.533349,0.00715436
-6.19157,-0.613696,0.0
-6.93186,-0.708841,0.0
-8.12322,-0.797368,0.0
-8.8318,-0.820279,0.0
-10.1526,-0.8218,0.0
-11.0225,-0.800391,0.0
-12.0536,-0.755999,0.0
-12.8267,-0.732964,0.0
-13.9213,-0.739433,0.0
