cl,cm
0.976255,-0.05403525
0.913429,-0.054076
0.697614,-0.05299275
0.481863,-0.05272475
0.2694,-0.05204725
0.026433,-0.05220475
-0.166593,-0.052737
-0.320975,-0.05324425
