aoa,cl,cd
15.3277,0.974157,0.00949777
14.6888,1.06887,0.01027526
14.3391,1.52726,0.0
11.2051,1.33867,0.01414052
10.2448,1.22951,0.01225364
8.03535,1.03889,0.00997084
6.11251,0.835032,0.00848106
4.1562,0.614698,0.00754937
3.03338,0.515112,0.00650627
1.87791,0.397508,0.00521341
1.07503,0.297823,0.00457393
0.111163,0.168677,0.00454997
-0.981353,0.046034,0.00461458
-2.0421,-0.070111,0.00557554
-2.84638,-0.191212,0.00636829
-3.97185,-0.291068,0.00653041
-6.12794,-0.513818,0.00750922
-6.90127,-0.635072,0.00830043
-7.99639,-0.753103,0.00910055
-9.18844,-0.871186,0.0101665
-10.9617,-1.06972,0.01330947
-11.993,-1.13378,0.01473245
-13.0556,-1.13388,0.01473468
-14.1782,-0.878097,0.01022924
