cl,cd
1.45267,0.017951
1.32075,0.0137507
1.17281,0.0100263
0.991354,0.00849015
0.784267,0.00749655
0.586871,0.00716182
0.392711,0.00709064
0.179346,0.00741412
-0.026005,0.00763903
-0.228115,0.0080616
-0.431763,0.00891221
-0.635404,0.00972984
-0.838949,0.0110907
