cl,cm
1.12898,-0.0798545
1.10806,-0.07414625
1.07117,-0.080714
0.85271,-0.0780095
0.611738,-0.076139
0.361105,-0.0767285
0.174706,-0.07604475
-0.048677,-0.07579675
-0.267262,-0.077181
-0.49071,-0.076115
-0.710961,-0.07831875
