cl,cm
1.29417,-0.017103
1.12693,-0.0179469
0.809063,-0.01881008
0.583978,-0.01514973
0.475548,-0.01557495
0.265339,-0.01478503
0.050476,-0.01645355
-0.14641,-0.01689008
-0.360826,-0.01651043
-0.586291,-0.01654163
-0.787366,-0.0137088
-1.01234,-0.01088235
