cl,cd
1.26452,0.0248014
1.16018,0.0167665
1.02742,0.0103341
0.872567,0.00537029
0.683419,0.00481184
0.45891,0.00438558
0.231204,0.0048014
-0.00924,0.00667193
-0.235599,0.00771723
-0.454091,0.00881286
-0.674251,0.0105713
