cl,cm
1.21749,-0.00275138
1.02894,-0.00237024
0.821194,-0.00075524
0.600776,-0.0024448
0.38775,-0.00124745
0.186764,-0.00087337
-0.034782,-0.00050439
-0.245912,-0.00095393
-0.482266,-0.00222456
-0.696816,-0.00185435
-0.913921,-0.00230104
