aoa,cl,cd
14.1362,0.769394,0.0
12.972,0.797325,0.0
12.1958,0.838421,0.0
10.9996,0.856474,0.0
9.93301,0.85315,0.0
8.86676,0.830095,0.0
8.15631,0.777459,0.0
7.02593,0.731395,0.0
6.02537,0.634383,0.00785682
4.96039,0.539032,0.00686736
4.08958,0.415761,0.00604798
3.12188,0.315519,0.00564036
1.96076,0.208725,0.00529534
1.6385,0.152868,0.00515937
1.12272,0.087162,0.00489252
-0.489597,-0.026143,0.00378441
-0.876123,-0.091832,0.00449011
-1.48831,-0.169003,0.00530863
-2.03619,-0.218249,0.00532114
-3.03497,-0.323299,0.00560939
-4.13013,-0.443101,0.0061357
-4.99974,-0.530059,0.00664512
-6.03002,-0.651463,0.0
-6.89949,-0.721975,0.0
