cl,cm
1.25711,-0.090506
1.13532,-0.09257625
0.979815,-0.09669775
0.772942,-0.09593075
0.541893,-0.092717
0.305899,-0.0870495
0.069703,-0.08873925
-0.029958,-0.08876225
-0.144079,-0.083471
-0.370912,-0.08556775
