cl,cd
0.912184,0.0260767
0.774272,0.0178747
0.593457,0.0137467
0.395228,0.0115315
0.300188,0.0106879
0.189116,0.0102394
0.086141,0.0101373
-0.023264,0.00996904
-0.22912,0.0101108
-0.433217,0.0113399
-0.624283,0.0140189
-0.810367,0.0182794
