cl,cm
1.21368,-0.0546645
1.08167,-0.05844825
0.91588,-0.0622505
0.722782,-0.066891
0.481467,-0.063318
0.24346,-0.06345125
-0.002504,-0.06194175
-0.216244,-0.0608265
-0.455613,-0.06384275
-0.674025,-0.06684625
