cl,cd
1.15216,0.0189502
1.013,0.013298
0.839256,0.010781
0.624044,0.00957019
0.429163,0.00643035
0.216964,0.00507108
-0.007992,0.00447962
-0.231292,0.00450943
-0.446073,0.00702584
-0.646612,0.00892165
-0.845611,0.0108509
-1.02031,0.0138122
-1.15258,0.0195082
