cl,cm
1.32403,0.0031715
1.25352,0.00312638
1.06116,0.00012547
0.863958,0.0008211
0.657056,0.00027705
0.448516,0.003845
0.206154,0.00327868
-0.021861,0.00189843
-0.237064,0.00546458
-0.454005,0.00326815
-0.688707,0.00147131
-0.902588,9.896e-05
-1.10851,-0.00250428
