cl,cm
1.33041,-0.0761805
1.21235,-0.07676575
1.07336,-0.07291175
0.89585,-0.071551
0.694112,-0.075109
0.49848,-0.07947775
0.28318,-0.0757285
0.056301,-0.07811075
-0.180706,-0.07438525
-0.400327,-0.07634975
