aoa,cl,cd
18.1561,0.894442,0.00913739
17.13,0.94008,0.00935314
16.1189,1.57522,0.0
15.0283,1.61768,0.0
14.0034,1.59318,0.0
13.0751,1.54907,0.0
12.2748,1.50822,0.0
10.9305,1.41998,0.01667433
10.0024,1.3497,0.01449955
7.9549,1.15189,0.01120291
5.90663,0.954013,0.00946632
5.01224,0.801932,0.00870006
3.92238,0.738086,0.00805905
2.86586,0.626818,0.00611245
2.35324,0.582622,0.00505911
1.93705,0.535163,0.00442803
0.913694,0.378078,0.00434824
-0.015982,0.304375,0.00415918
-0.944504,0.188142,0.00419066
-1.74635,0.129149,0.00569758
-2.13053,0.076755,0.00577372
-3.05939,-0.039518,0.00608993
-4.30911,-0.18531,0.00650275
-6.33062,-0.352556,0.0075001
-8.54487,-0.555902,0.00897255
-9.18422,-0.696768,0.01074349
-10.438,-0.759251,0.0
-11.0899,-0.517187,0.00868655
-12.2509,-0.47488,0.00837402
