aoa,cl,cd
22.5934,1.05002,0.01274545
20.4014,1.20109,0.01572431
18.3614,1.24404,0.0
17.5356,1.31631,0.0
16.3876,1.34603,0.0
15.5536,1.29207,0.0
14.3022,1.21684,0.01613733
12.3116,1.099,0.01330344
10.1888,0.94658,0.01160097
8.19126,0.780853,0.01013644
6.18878,0.572212,0.00840393
4.99507,0.480154,0.00756407
4.18493,0.373227,0.00683168
3.15053,0.27942,0.00532808
2.11476,0.174038,0.00351723
0.916226,0.048826,0.00353639
0.948257,0.04718,0.0035357
-0.902045,-0.178703,0.0034065
-2.06979,-0.297526,0.00449853
-3.10812,-0.399907,0.00594346
-4.17883,-0.497395,0.00717917
-5.1534,-0.59492,0.00755428
-6.16122,-0.699105,0.00819981
-8.17858,-0.909288,0.00971773
-10.1919,-1.04528,0.01096041
-12.2736,-1.20458,0.01286965
-14.3231,-1.34084,0.0
