aoa,cl,cd
14.1239,0.823163,0.00908529
13.3614,0.91347,0.01024541
12.1142,0.95954,0.01083724
10.9205,1.27629,0.0
10.1764,1.19765,0.01517619
8.30038,1.00919,0.01147507
7.23371,0.914126,0.01025384
6.16592,0.807563,0.0089495
5.13098,0.712467,0.00829177
4.0631,0.60915,0.00762878
3.21873,0.492663,0.00684427
2.53992,0.438537,0.00617423
1.92555,0.387685,0.00475499
1.53487,0.323675,0.0046276
-0.019734,0.169413,0.00433518
-1.05559,0.075857,0.00485533
-1.63914,0.013472,0.00563209
-1.9963,-0.030861,0.00619356
-3.066,-0.140876,0.00700853
-4.04028,-0.260773,0.00737214
-5.17451,-0.369183,0.00774678
-6.21317,-0.485832,0.00840486
