cl,cd
1.07608,0.0225533
0.944098,0.0161259
0.776968,0.0122445
0.601243,0.00995411
0.425581,0.00772962
0.363259,0.00506085
0.241304,0.00437546
0.031673,0.00426503
-0.078621,0.00446382
-0.208109,0.00471217
-0.316855,0.00487821
-0.393666,0.00799349
-0.58153,0.0101291
