aoa,cl,cd
13.0047,0.741403,0.0
12.1964,0.749607,0.0
11.1293,0.792339,0.0
10.1595,0.812046,0.0
8.09135,0.821851,0.0
7.02577,0.752768,0.0
5.99283,0.663972,0.0
5.05726,0.540676,0.0
4.12159,0.448631,0.00751855
3.05702,0.350028,0.00671627
1.96058,0.228442,0.00610613
1.57378,0.172585,0.00549594
0.961072,0.120023,0.00377744
0.51,0.042821,0.00364712
-0.038249,0.011624,0.00360597
-0.908538,-0.075406,0.00368607
-1.45631,-0.142726,0.00561777
-2.19782,-0.180469,0.0059353
-3.06751,-0.29374,0.00644894
-3.90466,-0.420128,0.00723199
-4.96776,-0.505435,0.00796164
-6.12713,-0.612059,0.0
