cl,cd
1.20476,0.0211114
1.11892,0.015651
0.94729,0.0123695
0.74156,0.0101689
0.636947,0.00959302
0.527591,0.00845927
0.429922,0.00527503
0.368722,0.00497839
0.330043,0.0048955
0.213949,0.00484365
0.083284,0.00490633
-0.03285,0.00475601
-0.141023,0.00498334
-0.195904,0.00499852
-0.248038,0.00722987
-0.359637,0.00813062
-0.458343,0.00903183
-0.590912,0.00953852
-0.807926,0.011703
-0.975063,0.0145101
-1.16207,0.0190603
