cl,cd
1.17575,0.0130961
1.17634,0.00992877
1.17032,0.00774026
1.13997,0.00695546
0.886476,0.00614845
0.644072,0.00591342
0.54454,0.00574744
0.422515,0.00559719
0.263445,0.00613229
0.210292,0.00727469
-0.014654,0.00798786
-0.22199,0.0091263
-0.432559,0.0104607
-0.64639,0.0123831
