cl,cd
1.01689,0.0262523
0.990408,0.018599
0.97204,0.0103325
0.90419,0.00732904
0.803772,0.00614115
0.578033,0.00598922
0.475479,0.0057426
0.358304,0.00586973
0.258793,0.00557409
0.13336,0.00579879
-0.011605,0.00652844
-0.071511,0.00827096
-0.307061,0.00957175
-0.517157,0.0110705
-0.716372,0.0138933
