aoa,cd
24.1029,-0.0792215
22.2753,-0.059209
20.255,-0.0571535
18.267,-0.05305775
16.0546,-0.05345
12.0471,-0.05913425
10.2521,-0.07095475
9.06612,-0.072578
8.10449,-0.07093875
7.07887,-0.07337925
6.08531,-0.07418775
3.96989,-0.0684595
2.17496,-0.060286
-0.068351,-0.0582295
-1.95917,-0.05291175
-6.22119,-0.0422735
