cl,cm
1.40078,-0.0817265
1.3513,-0.0842405
1.28103,-0.0842995
1.23473,-0.0863995
1.13251,-0.09143275
1.05903,-0.09561825
0.963162,-0.1027105
0.748876,-0.101659
0.521641,-0.0981425
0.287853,-0.09504175
0.065133,-0.09358075
-0.167354,-0.09212725
-0.399991,-0.093565
-0.615114,-0.09746825
-0.817533,-0.0951615
-1.01042,-0.09408575
-1.04581,-0.08377725
