cl,cd
1.03488,0.020219
0.985276,0.0118266
0.93142,0.00783709
0.855221,0.00577374
0.763106,0.00526264
0.522483,0.00485924
0.286812,0.00483215
0.177078,0.00489255
0.070893,0.00634244
0.072507,0.00634252
-0.027326,0.007204
-0.149856,0.00749239
-0.372137,0.00862549
-0.581413,0.00984042
-0.77592,0.0116759
