cl,cd
1.48449,0.0194835
1.35116,0.0158499
1.19059,0.012606
1.00596,0.00991517
0.983396,0.00909916
0.906148,0.00705885
0.806664,0.00653677
0.591625,0.00588428
0.349244,0.00572172
0.11962,0.00593501
0.013774,0.00703077
-0.1051,0.00734204
-0.336513,0.0080139
-0.559939,0.00906236
-0.783368,0.0106841
-0.984179,0.0131246
