aoa,cl,cd
16.0466,-0.06879,0.0
14.1784,-0.070376,0.0
10.0245,-0.071878,0.0
7.96365,-0.073871,0.0
6.12912,-0.072974,0.0
4.07054,-0.067928,0.0
1.97887,-0.067022,0.0
-0.015143,-0.062392,0.0
-1.91249,-0.057767,0.0
-4.00343,-0.056033,0.0
-6.1256,-0.050987,0.0
-8.02318,-0.04926,0.0
-10.0484,-0.04339,0.0
