aoa,cl
13.2865,1.09406
12.4793,1.17719
11.1934,1.19015
10.5803,1.23905
10.0679,1.20148
9.17173,1.12145
8.18017,1.01692
6.99522,0.917251
6.09971,0.814326
4.24443,0.598626
2.96335,0.474374
1.93896,0.361564
1.13938,0.256938
-0.045843,0.134267
-1.00623,0.0197798
-2.06352,-0.0931125
-3.98543,-0.315646
-6.06917,-0.538291
-8.15408,-0.752847
