aoa,cl,cd
24.6163,1.34498,0.02013073
22.5153,1.40204,0.0
20.573,1.47223,0.0
18.4392,1.55388,0.0
16.4647,1.51595,0.0
14.267,1.43046,0.0
12.4831,1.34828,0.02032195
11.4317,1.30389,0.01776404
10.3804,1.23163,0.01486671
8.27738,1.09038,0.01184978
6.23798,0.906483,0.00954658
5.21817,0.812885,0.00862837
4.35761,0.738978,0.0053828
3.27393,0.630601,0.00435799
2.06258,0.522193,0.00434067
0.118072,0.295595,0.00436764
-2.14568,0.050864,0.00474061
-3.1661,-0.057557,0.00651732
-4.12274,-0.174173,0.0069573
-6.19582,-0.404185,0.00815756
-8.10972,-0.617798,0.00940123
-10.3751,-0.831525,0.0
