cl,cd
1.11993,0.0288339
1.10445,0.0169297
1.03235,0.00734473
0.962083,0.00526818
0.870598,0.00510239
0.647445,0.0048841
0.419405,0.00489444
0.308495,0.00554519
0.204028,0.00606538
-0.019296,0.00653349
-0.237862,0.0073776
-0.46448,0.0083196
-0.681495,0.00960499
