cl,cm
1.50535,-0.0144943
1.44755,-0.01373
1.32872,-0.01343098
1.15363,-0.01850173
0.772676,-0.01353608
0.5153,-0.01090848
0.328614,-0.01353718
0.11769,-0.01455118
-0.08367,-0.01514708
-0.496352,-0.01266013
-0.717363,-0.0108142
-0.938503,-0.0019965
