aoa,cl,cd
16.289,0.75324,0.01317056
15.4857,0.789953,0.013668
14.2367,0.936763,0.01648405
13.2127,1.07859,0.02041831
12.2531,1.22378,0.0
10.1534,1.12045,0.02163475
9.3433,1.0304,0.01901793
8.11426,0.943688,0.01661688
6.39748,0.771893,0.01337908
2.80095,0.403219,0.01037443
1.18044,0.233033,0.00994005
-1.86614,-0.077351,0.01000127
-4.13455,-0.292657,0.01074646
-4.8506,-0.429508,0.0125059
-7.99393,-0.71165,0.01795413
-8.90186,-0.803478,0.02310489
-9.96879,-0.836918,0.0
-12.1303,-0.786984,0.02217972
-13.0318,-0.716936,0.01825062
-14.0642,-0.685278,0.01667313
-15.1604,-0.630247,0.01572894
-16.0311,-0.588553,0.01501357
-17.1301,-0.593615,0.01510042
-18.0681,-0.612027,0.01541632
-19.1383,-0.697239,0.01714579
