aoa,cl,cd
20.1183,-0.060921,0.0
18.9932,-0.059665,0.0
17.9647,-0.058001,0.0
17.0007,-0.053874,0.0
14.8478,-0.048491,0.0
13.9161,-0.045598,0.0
13.0167,-0.040652,0.0
11.796,-0.036932,0.0
10.9612,-0.029525,0.0
10.0299,-0.025812,0.0
9.03417,-0.024971,0.0
7.97449,-0.021256,0.0
6.04782,-0.018345,0.0
4.08942,-0.014203,0.0
1.93884,-0.008416,0.0
-1.94408,0.001915,0.0
-4.09368,0.006058,0.0
-6.08225,0.01471,0.0
-8.16699,0.01844,0.0
-10.1555,0.016834,0.0
-12.0146,0.028352,0.0
-13.1363,0.037805,0.0
-14.0657,0.041922,0.0
-14.9311,0.043987,0.0
-16.085,0.045237,0.0
