aoa,cl,cd
20.3314,1.29424,0.01360644
19.3763,1.38464,0.01547111
18.2931,1.42418,0.01659849
17.4325,1.444,0.01716419
16.3172,1.52297,0.0
15.2966,1.54119,0.0
14.2432,1.50191,0.0
13.349,1.45275,0.01743299
12.3267,1.39043,0.01563619
10.1844,1.21479,0.01197043
8.2962,1.02255,0.01008425
6.08666,0.823613,0.0081469
5.18919,0.71832,0.00779577
4.13134,0.611348,0.00741406
3.0411,0.507628,0.00608812
2.14249,0.392343,0.00462666
1.17959,0.283606,0.00412479
-0.040349,0.159988,0.00410043
-0.940125,0.036339,0.00424201
-1.96828,-0.072528,0.00501874
-2.99704,-0.194627,0.00647555
-4.12226,-0.303589,0.00728229
-5.05529,-0.414219,0.00740619
-5.9887,-0.528187,0.00787478
-8.11379,-0.764542,0.00929359
-10.2399,-0.969702,0.01121526
-12.0772,-1.1386,0.01362402
-14.1393,-1.22172,0.0
