cl,cd
1.2192,0.0229588
1.0841,0.0177987
0.929648,0.0124538
0.767203,0.0101189
0.661051,0.00920758
0.57254,0.00773327
0.485559,0.00518222
0.390575,0.00370709
0.281169,0.00349052
0.174982,0.00350589
0.055909,0.00350456
-0.00847,0.00338786
-0.038985,0.00423248
-0.146647,0.00640161
-0.243177,0.00686453
-0.365472,0.00729412
-0.466841,0.00782334
-0.659891,0.00939555
-0.857717,0.0116802
-1.02175,0.0138161
-1.15996,0.0163828
