cl,cm
1.47892,-0.02687975
1.32628,-0.02985775
1.14627,-0.02999425
0.940463,-0.02892275
0.713664,-0.02991275
0.486769,-0.02967525
0.274271,-0.02737975
0.045576,-0.02878075
-0.159043,-0.0289355
-0.370191,-0.02991425
-0.595936,-0.0292655
-0.805644,-0.03106325
