cl,cm
1.37695,-0.048189
1.20404,-0.0518455
1.01997,-0.04888875
0.787454,-0.0479805
0.57111,-0.04873
0.366135,-0.0482445
0.141826,-0.048578
-0.063066,-0.0485055
-0.275963,-0.04760475
-0.496883,-0.047114
-0.704931,-0.05075425
-0.898413,-0.053574
