cl,cd
1.21511,0.0178264
1.18131,0.00948566
0.97046,0.00777906
0.748276,0.00740582
0.514664,0.00677167
0.28244,0.00652798
0.050037,0.00708296
0.051642,0.00709926
-0.168071,0.00866595
-0.389625,0.009565
-0.603294,0.0109871
-0.815468,0.0132105
-0.993898,0.0164639
-1.12407,0.0199954
