aoa,cl,cd
15.7639,-0.141457,0.0
14.5996,-0.143487,0.0
13.6595,-0.105844,0.0
12.9433,-0.029345,0.0
12.1672,-0.028931,0.0
10.8415,-0.029332,0.0
9.83941,-0.030144,0.0
8.96655,-0.028911,0.0
7.80308,-0.030131,0.0
6.8335,-0.028898,0.0
5.83177,-0.028483,0.0
3.92549,-0.026019,0.0
1.17997,-0.023141,0.0
-1.1127,-0.019858,0.0
-4.37298,-0.015753,0.0
-6.30924,-0.012474,0.0
-7.24497,-0.010426,0.0
-8.11589,-0.010831,0.0
-9.18035,-0.0096,0.0
-10.2767,-0.01082,0.0
-11.341,-0.008772,0.0
-11.735,0.076606,0.0
-12.9287,0.086409,0.0
-13.4139,0.104791,0.0
