cl,cd
1.2724,0.014603
1.11073,0.0116146
0.915452,0.00944552
0.708515,0.00552156
0.672913,0.00466812
0.616507,0.00445342
0.505339,0.00426993
0.390953,0.00421749
0.287828,0.00419815
0.22355,0.0052295
0.154323,0.00570326
0.056053,0.00612712
0.057662,0.00611076
-0.169664,0.00651491
-0.403469,0.00754286
-0.616381,0.00886749
-0.83913,0.00999553
