aoa,cl,cd
18.5781,1.0103,0.01693337
16.2835,1.24316,0.0
15.388,1.27436,0.0
14.524,1.29902,0.0
13.2751,1.31879,0.0
12.377,1.30739,0.0
11.3169,1.26812,0.0
10.3208,1.23048,0.0
9.25971,1.17972,0.0
8.19742,1.11091,0.01960328
6.52041,0.953516,0.01542648
5.32852,0.874812,0.01423265
4.3911,0.756691,0.01246213
2.22806,0.549917,0.01042877
1.19289,0.420219,0.01015993
0.095053,0.324973,0.01000154
-0.714731,0.211641,0.00997531
-6.02022,-0.337392,0.01258289
-8.02893,-0.566071,0.01816667
-10.1625,-0.707709,0.0
