aoa,cl,cd
16.2175,0.993325,0.01625772
15.3895,1.18409,0.0
14.3986,1.24937,0.0
13.2777,1.24293,0.0
12.3487,1.23158,0.0
11.4835,1.21859,0.0
10.1042,1.14364,0.02133243
9.30166,1.07353,0.01887564
8.33853,0.993641,0.01626326
6.21866,0.793029,0.01282179
4.25842,0.584197,0.01107872
3.4227,0.492815,0.01060964
2.20112,0.360618,0.01027897
1.33275,0.247998,0.00987938
0.175161,0.123925,0.00985519
-0.693355,0.016173,0.0099206
-1.46567,-0.096477,0.01023314
-2.94477,-0.204318,0.01061603
-5.93751,-0.534319,0.01338562
-7.86911,-0.763086,0.01772474
-9.96212,-0.998472,0.0
