cl,cm
1.35756,-0.05873075
1.31561,-0.0579455
1.23813,-0.0535135
1.15263,-0.05602575
0.952486,-0.05739875
0.719957,-0.05757125
0.493782,-0.05692225
0.261051,-0.05750325
0.007178,-0.056057
-0.217682,-0.0562235
-0.453966,-0.05721575
-0.680635,-0.05942825
-0.889599,-0.0579475
