aoa,cl,cd
19.4052,1.04753,0.01346065
18.2563,1.10128,0.01421881
17.1705,1.17942,0.01618923
16.1163,1.26408,0.01846148
15.3808,1.37959,0.0
14.1356,1.39764,0.0
13.1779,1.37014,0.0
12.2522,1.31659,0.0
10.9431,1.21915,0.01725557
10.1127,1.14439,0.01524904
8.13171,0.932962,0.01184464
6.21312,0.709943,0.0095542
5.12509,0.600811,0.0084768
4.32492,0.489995,0.00702598
3.07588,0.353044,0.00579962
2.17883,0.227448,0.00564895
0.960589,0.121364,0.00558543
-0.931949,-0.112144,0.00570963
-2.18386,-0.241249,0.00578713
-3.01883,-0.345872,0.00586101
-4.11119,-0.478347,0.00723129
-4.91474,-0.581421,0.00916725
-6.10449,-0.704214,0.01049629
-7.93861,-0.923704,0.01216736
-9.93511,-1.11231,0.01483247
-11.9331,-1.26831,0.0
