cl,cd
0.674418,0.00933018
0.447452,0.00749784
0.34278,0.0065651
0.289595,0.00571441
0.233159,0.00460192
0.130113,0.00432284
0.017403,0.0041581
-0.082401,0.00436968
-0.12736,0.00551413
-0.162741,0.00590631
-0.306,0.00647742
-0.392878,0.00724536
-0.58593,0.00914102
-0.695205,0.0111518
