cl,cd
1.35949,0.0245345
1.22401,0.0172717
1.0658,0.0125542
0.887841,0.0101568
0.703733,0.00815483
0.623937,0.00530246
0.31805,0.0036471
0.08716,0.00554637
-0.147293,0.00654521
-0.372151,0.00767558
-0.585785,0.00913448
