aoa,cl,cd
17.5214,1.67537,0.0
16.5008,1.72446,0.0
15.1891,1.7296,0.0
14.2901,1.68737,0.0
13.3588,1.64514,0.0
12.2335,1.57846,0.01731572
11.1385,1.49217,0.01530686
10.204,1.41398,0.01348658
9.23587,1.31782,0.0124396
8.29877,1.21019,0.01130145
7.20015,1.09111,0.01014448
6.19837,0.986674,0.00916592
5.35578,0.867486,0.00822231
4.19261,0.761348,0.0072144
3.15925,0.681313,0.00597729
2.1877,0.570187,0.00519642
1.21347,0.424682,0.00487477
-1.0529,0.205478,0.00490061
-1.99287,0.107273,0.00566937
-2.96706,-0.015518,0.00632361
-4.20016,-0.151472,0.00656499
-6.21345,-0.376009,0.00764155
-6.89902,-0.498945,0.00849564
-9.07575,-0.72539,0.01021051
-10.1481,-0.832119,0.01110086
-10.9621,-0.93064,0.01223876
-12.2596,-1.01453,0.01388845
-13.3536,-0.514561,0.00860413
