cl,cm
1.00524,-0.05687025
0.716947,-0.05094225
0.465763,-0.0531425
0.248477,-0.05246825
0.011956,-0.05180675
-0.205196,-0.053984
-0.41424,-0.0565625
-0.632836,-0.050596
-0.814429,-0.051528
